nsize,nitem,diffmn,diffsd,discmi,discma,CTTphi1,CTTphi2,CTTphi3,CFAphi1,CFAphi2,CFAphi3,PCMphi1,PCMphi2,PCMphi3,GPCMphi1,GPCMphi2,GPCMphi3,CTTkappa1,CTTkappa2,CTTkappa3,CFAkappa1,CFAkappa2,CFAkappa3,PCMkappa1,PCMkappa2,PCMkappa3,GPCMkappa1,GPCMkappa2,GPCMkappa3,CTTtypeone1,CTTtypeone2,CTTtypeone3,CFAtypeone1,CFAtypeone2,CFAtypeone3,PCMtypeone1,PCMtypeone2,PCMtypeone3,GPCMtypeone1,GPCMtypeone2,GPCMtypeone3,CTTtypetwo1,CTTtypetwo2,CTTtypetwo3,CFAtypetwo1,CFAtypetwo2,CFAtypetwo3,PCMtypetwo1,PCMtypetwo2,PCMtypetwo3,GPCMtypetwo1,GPCMtypetwo2,GPCMtypetwo3
500,20,0.75,0.5,0.8,1.2,0.4492,0.524619048,0.569685714,NA,NA,NA,0.434507143,0.510733333,0.556007143,0.430716667,0.508635714,0.555802381,0.42850303,0.510910416,0.558432023,NA,NA,NA,0.423864058,0.506205058,0.553761986,0.421867937,0.505790907,0.554819846,0.06093254,0.07752,0.092543492,NA,NA,NA,0.049341587,0.059919365,0.069322381,0.045328254,0.05331,0.061817619,NA,NA,NA,NA,0.041607143,0.05502873,NA,0.038775079,0.051473333,NA,0.041621111,0.055020794
750,20,0.75,0.5,0.8,1.2,0.449422062,0.524705036,0.569609113,NA,NA,NA,0.434623501,0.510851319,0.555961631,0.430805755,0.508726619,0.555860911,0.428730541,0.511087331,0.558374184,NA,NA,NA,0.424058195,0.50631532,0.553724163,0.422047713,0.505870459,0.554868043,0.060917186,0.07739952,0.09251287,NA,NA,NA,0.049242846,0.059928377,0.069306635,0.045200639,0.053334452,0.061833573,NA,NA,NA,NA,0.041594404,0.05501247,NA,0.03876307,0.051495444,NA,0.041606555,0.055007354
250,30,0.75,0.5,0.8,1.2,0.449562802,0.524736715,0.569434783,NA,NA,NA,0.434657005,0.510939614,0.555823671,0.430811594,0.508821256,0.555818841,0.428882443,0.511180374,0.558231835,NA,NA,NA,0.424176239,0.506398109,0.553601461,0.422151189,0.50595203,0.554816835,0.060924799,0.077316425,0.092489533,NA,NA,NA,0.049165862,0.059921095,0.069283736,0.045094364,0.053348953,0.061861353,NA,NA,NA,NA,0.041586151,0.055014976,NA,0.038761353,0.05154058,NA,0.041596457,0.05500934
500,30,0.75,0.5,0.8,1.2,0.44979562,0.524875912,0.569309002,NA,NA,NA,0.434776156,0.511216545,0.555902676,0.430922141,0.50913382,0.556138686,0.429114423,0.511408742,0.558144064,NA,NA,NA,0.424343419,0.506662844,0.553697699,0.422322637,0.506248899,0.55512062,0.060918897,0.077189781,0.092454177,NA,NA,NA,0.049103325,0.059910787,0.069215247,0.045001135,0.053354907,0.061845742,NA,0.030960422,NA,NA,0.041559773,0.054964964,NA,0.038734793,0.051556691,NA,0.041562368,0.05495734
750,30,0.75,0.5,0.8,1.2,0.450328431,0.525313725,0.569615196,NA,NA,NA,0.435198529,0.511553922,0.556254902,0.431316176,0.509455882,0.556519608,0.429858368,0.511809079,0.558592582,NA,NA,NA,0.425052283,0.507028285,0.554057292,0.423016643,0.506611296,0.555501902,0.06061683,0.077201144,0.09214281,NA,NA,NA,0.048714379,0.059795098,0.06914281,0.044582026,0.053191013,0.061785131,NA,0.030906046,NA,NA,0.041583333,0.054924673,NA,0.038737582,0.051526307,NA,0.041585948,0.054916993
250,10,1.5,0.5,0.8,1.2,0.450896296,0.525819753,0.570002469,NA,NA,NA,0.435654321,0.511980247,0.556748148,0.43174321,0.509864198,0.557032099,0.430665145,0.512342486,0.559077858,NA,NA,NA,0.425823459,0.507508403,0.554558586,0.42377274,0.507080218,0.556018057,0.060268807,0.077083621,0.091915226,NA,NA,NA,0.048278189,0.059620741,0.069030782,0.044115226,0.052976626,0.061693169,NA,0.030878683,NA,NA,0.041609383,0.054874733,NA,0.038744527,0.05148823,NA,0.041612016,0.05486749
500,10,1.5,0.5,0.8,1.2,0.451363184,0.526253731,0.570221393,NA,NA,NA,0.436007463,0.512291045,0.556967662,0.432067164,0.510169154,0.557335821,0.431406114,0.512787431,0.559369802,NA,NA,NA,0.426528296,0.507885638,0.554790094,0.424462273,0.507462801,0.556312559,0.059891708,0.077001161,0.091758375,NA,NA,NA,0.047811609,0.059430846,0.068945937,0.043617579,0.052741128,0.061622222,NA,0.030854395,0.039333665,NA,0.041658209,0.054856385,NA,0.038774959,0.051485406,NA,0.041660862,0.054846103
750,10,1.5,0.5,0.8,1.2,0.452433584,0.527235589,0.571107769,NA,NA,NA,0.436962406,0.51316792,0.557754386,0.432992481,0.511030075,0.558125313,0.433060002,0.514085272,0.560365385,NA,NA,NA,0.428145508,0.509146623,0.555751243,0.426063951,0.508720607,0.557285155,0.058716959,0.076218045,0.09132548,NA,NA,NA,0.046546032,0.058515622,0.06834152,0.042320468,0.051775606,0.06096274,NA,0.030917627,0.039318964,NA,0.041802673,0.054958396,NA,0.038897744,0.051562072,NA,0.041805347,0.054948037
250,20,1.5,0.5,0.8,1.2,0.453558081,0.528330808,0.572151515,NA,NA,NA,0.437969697,0.514156566,0.55869697,0.433969697,0.512002525,0.559070707,0.434767605,0.515496133,0.561513956,NA,NA,NA,0.429815881,0.510520071,0.556864858,0.427718554,0.510090827,0.558410391,0.057521886,0.075412121,0.09086431,NA,NA,NA,0.045258754,0.057575589,0.067706229,0.041001178,0.050784512,0.060271549,NA,0.030967003,0.039283502,NA,0.041934512,0.055041414,NA,0.039007576,0.05161936,NA,0.041937205,0.055030976
500,20,1.5,0.5,0.8,1.2,0.454819338,0.529554707,0.573335878,NA,NA,NA,0.439111959,0.515272265,0.559778626,0.435081425,0.513101781,0.560155216,0.436598272,0.517075172,0.562834019,NA,NA,NA,0.431608749,0.512061124,0.558149432,0.429495412,0.511628604,0.559706763,0.056189992,0.074472265,0.090286684,NA,NA,NA,0.043833249,0.056499576,0.066951824,0.039543172,0.049656658,0.05946039,NA,0.031020187,0.039247498,NA,0.042071416,0.0551257,NA,0.039122137,0.051677523,NA,0.042074131,0.055115182
750,20,1.5,0.5,0.8,1.2,0.454197436,0.528728205,0.572428205,NA,NA,NA,0.438664103,0.514482051,0.55884359,0.434551282,0.512328205,0.559171795,0.435923759,0.516184239,0.561882961,NA,NA,NA,0.431109471,0.51125368,0.557202965,0.428924678,0.510845147,0.558737731,0.056328205,0.074678632,0.090521026,NA,NA,NA,0.043958803,0.056635043,0.067108205,0.039657607,0.049770598,0.059608376,NA,0.031065983,0.039336752,NA,0.042129744,0.055238974,NA,0.039175897,0.051789573,NA,0.042130427,0.055229744
250,30,1.5,0.5,0.8,1.2,0.453514212,0.527927649,0.571602067,NA,NA,NA,0.438118863,0.513643411,0.55801292,0.433857881,0.511552972,0.55830491,0.435196164,0.515355839,0.561022451,NA,NA,NA,0.430510293,0.510399835,0.556369559,0.428173817,0.51005408,0.557862566,0.056459432,0.074836865,0.090738501,NA,NA,NA,0.044078898,0.056758829,0.067232041,0.039784152,0.049885616,0.059745909,NA,0.031125926,0.039418432,NA,0.042186047,0.055341602,NA,0.039242894,0.051899569,NA,0.042187252,0.055333333
500,30,1.5,0.5,0.8,1.2,0.452705729,0.526950521,0.57078125,NA,NA,NA,0.43759375,0.512744792,0.55709375,0.433192708,0.510661458,0.557390625,0.434368455,0.514369165,0.560140114,NA,NA,NA,0.429926528,0.509497722,0.555451728,0.427454462,0.509150777,0.556949163,0.056575521,0.074992361,0.090999479,NA,NA,NA,0.044192014,0.056882465,0.067390625,0.039901215,0.050010764,0.059884549,NA,0.031211806,0.039474306,NA,0.042252083,0.055442708,NA,0.039317188,0.052000868,NA,0.04225434,0.055438542
750,30,1.5,0.5,0.8,1.2,0.452401575,0.526587927,0.570396325,NA,NA,NA,0.437383202,0.512393701,0.556761155,0.432942257,0.510406824,0.557044619,0.434125255,0.513960072,0.559754479,NA,NA,NA,0.429677947,0.509136958,0.555117528,0.427166853,0.508892523,0.556589576,0.056579703,0.07512056,0.091064042,NA,NA,NA,0.044278915,0.056942607,0.06743727,0.039978128,0.050069991,0.059953631,NA,0.031223097,0.039537008,NA,0.042262817,0.055479965,NA,0.039345757,0.052049169,NA,0.042267192,0.055475766
250,10,0,1,0.8,1.2,0.452256614,0.526367725,0.570002646,NA,NA,NA,0.43728836,0.512195767,0.556436508,0.432941799,0.510148148,0.556695767,0.434041348,0.513706313,0.559344551,NA,NA,NA,0.429560592,0.508929907,0.554791797,0.427119568,0.508628521,0.55624592,0.056560494,0.075227337,0.091162434,NA,NA,NA,0.044330864,0.057003527,0.067493122,0.040049383,0.050129277,0.060022575,NA,0.031224339,0.039587831,NA,0.042274956,0.055516049,NA,0.039353263,0.052092945,NA,0.042280423,0.055512346
500,10,0,1,0.8,1.2,0.452181333,0.525936,0.569461333,NA,NA,NA,0.437045333,0.511650667,0.555858667,0.432898667,0.509749333,0.556205333,0.433996022,0.513285756,0.558775962,NA,NA,NA,0.429301002,0.508376081,0.554219742,0.427042218,0.508211823,0.555758922,0.056542578,0.075268089,0.0913136,NA,NA,NA,0.044370844,0.057057422,0.067584,0.040096711,0.050203911,0.060103822,NA,0.0312768,0.03964,NA,0.042309156,0.055565511,NA,0.039411022,0.052161956,NA,0.0423072,0.055563911
750,10,0,1,0.8,1.2,0.452594086,0.526352151,0.569747312,NA,NA,NA,0.437336022,0.512032258,0.556169355,0.433155914,0.51011828,0.556594086,0.434540068,0.513773213,0.559170715,NA,NA,NA,0.429807185,0.508779267,0.554570824,0.427530185,0.508594921,0.556150058,0.056349104,0.075110573,0.091064337,NA,NA,NA,0.044079211,0.056950538,0.067430466,0.039770609,0.050084767,0.060013262,NA,0.031272043,0.039685842,NA,0.042313082,0.055530466,NA,0.039403047,0.052172939,NA,0.042309319,0.055536022
250,20,0,1,0.8,1.2,0.453219512,0.526853659,0.570216802,NA,NA,NA,0.437837398,0.512474255,0.556712737,0.433623306,0.510523035,0.557113821,0.435404885,0.514318279,0.559765238,NA,NA,NA,0.430633523,0.509271151,0.555138736,0.428338012,0.50906636,0.556677796,0.055992593,0.074975429,0.090730985,NA,NA,NA,0.043622945,0.056776694,0.067258898,0.039279313,0.04985944,0.059879494,NA,0.031248238,0.039723397,NA,0.042342728,0.05550009,NA,0.039407407,0.052149955,NA,0.042338392,0.055505149
500,20,0,1,0.8,1.2,0.454079235,0.527535519,0.570606557,NA,NA,NA,0.438571038,0.513101093,0.557344262,0.434322404,0.511106557,0.557789617,0.436400487,0.515067148,0.560285526,NA,NA,NA,0.431590016,0.509940893,0.555798331,0.429275688,0.509699216,0.557357619,0.055672313,0.07479326,0.090398179,NA,NA,NA,0.043201275,0.056588525,0.067072495,0.03882204,0.049646266,0.059715665,NA,0.031210383,0.039775774,NA,0.042343352,0.055439162,NA,0.039390528,0.052108561,NA,0.04233898,0.055448634
750,20,0,1,0.8,1.2,0.452597796,0.526016529,0.569044077,NA,NA,NA,0.437112948,0.511526171,0.555680441,0.432779614,0.509526171,0.556115702,0.434818908,0.51346969,0.558667499,NA,NA,NA,0.430075702,0.508345716,0.554128404,0.427697536,0.508091792,0.555677098,0.055920478,0.075122314,0.090782736,NA,NA,NA,0.043391185,0.056816345,0.067349128,0.038991919,0.049836547,0.059956107,NA,0.031296051,0.039919376,NA,0.04247438,0.055646097,NA,0.039506703,0.052298255,NA,0.042468871,0.055653811
250,30,0,1,0.8,1.2,0.451147222,0.524494444,0.567611111,NA,NA,NA,0.435569444,0.50995,0.554194444,0.431191667,0.507827778,0.554608333,0.433257114,0.511871719,0.557160361,NA,NA,NA,0.428482906,0.50674397,0.552635166,0.426062852,0.506381446,0.554166128,0.056179815,0.075450556,0.091182593,NA,NA,NA,0.043581111,0.057046481,0.067604815,0.039167963,0.050036852,0.060176296,NA,0.031382407,0.04003037,NA,0.042613333,0.055833148,NA,0.039622593,0.052465741,NA,0.042607778,0.055838148
500,30,0,1,0.8,1.2,0.449641457,0.522997199,0.566047619,NA,NA,NA,0.433980392,0.508453782,0.552582633,0.429504202,0.506364146,0.552971989,0.431629736,0.510304581,0.555524472,NA,NA,NA,0.426843467,0.505219713,0.551013483,0.424330993,0.504897568,0.552514554,0.056434547,0.075773109,0.091588049,NA,NA,NA,0.043772549,0.05726592,0.067878245,0.039344725,0.050217554,0.060411951,NA,0.031466853,0.040162838,NA,0.042732773,0.056033427,NA,0.039733707,0.052644444,NA,0.04272605,0.056037348
750,30,0,1,0.8,1.2,0.448449153,0.52169774,0.56480226,NA,NA,NA,0.43279096,0.507090395,0.551268362,0.428319209,0.505048023,0.551711864,0.430354754,0.50892713,0.554208989,NA,NA,NA,0.425589486,0.503833558,0.549696212,0.423100463,0.503554533,0.551268292,0.056648023,0.076068738,0.091934087,NA,NA,NA,0.043951412,0.057465725,0.068091149,0.039500377,0.050385876,0.060598117,NA,0.031540301,0.04026629,NA,0.042838041,0.056182486,NA,0.039836911,0.052801318,NA,0.042831638,0.056186441
250,10,0.75,1,0.8,1.2,0.447358974,0.520353276,0.563589744,NA,NA,NA,0.431769231,0.505820513,0.549980057,0.427088319,0.503612536,0.550390313,0.429192106,0.507518214,0.552925663,NA,NA,NA,0.424499155,0.502535702,0.548391538,0.421831937,0.502099681,0.549935632,0.056848433,0.076347958,0.092281102,NA,NA,NA,0.04411339,0.057654321,0.068302754,0.039662488,0.050565242,0.060796961,NA,0.03162868,0.040364292,NA,0.042952896,0.05634245,NA,0.039934093,0.052958025,NA,0.042947009,0.056347578
500,10,0.75,1,0.8,1.2,0.446387931,0.519431034,0.562566092,NA,NA,NA,0.430764368,0.504767241,0.548974138,0.426175287,0.502583333,0.54937931,0.428165465,0.506529178,0.551835378,NA,NA,NA,0.423439742,0.501469655,0.547384891,0.42085822,0.50105137,0.548930743,0.057008621,0.076593487,0.092588123,NA,NA,NA,0.044264943,0.057808812,0.068481226,0.039806705,0.050709195,0.060949808,NA,0.031671456,0.040439847,NA,0.043030077,0.056458046,NA,0.040016284,0.053066284,NA,0.043025287,0.056463218
750,10,0.75,1,0.8,1.2,0.446234783,0.5192,0.562272464,NA,NA,NA,0.430672464,0.504478261,0.548611594,0.426023188,0.50242029,0.549130435,0.428144585,0.506281322,0.551550476,NA,NA,NA,0.423358518,0.50118618,0.547023248,0.420683069,0.500877857,0.548678162,0.056926184,0.076661643,0.092629179,NA,NA,NA,0.044285411,0.057837295,0.068522512,0.039867246,0.050755169,0.060992464,NA,0.031688696,0.04049314,NA,0.043038647,0.05648599,NA,0.040048889,0.053123478,NA,0.04303343,0.0564943
250,20,0.75,1,0.8,1.2,0.44605848,0.519116959,0.56195614,NA,NA,NA,0.430669591,0.504409357,0.548353801,0.426163743,0.502339181,0.548877193,0.428069688,0.506191026,0.551236771,NA,NA,NA,0.423355361,0.501092481,0.546777653,0.420777231,0.500779521,0.548421492,0.056870565,0.076726511,0.092692593,NA,NA,NA,0.044307212,0.05789961,0.068552242,0.039929825,0.050795127,0.061045614,NA,0.03168655,0.040543665,NA,0.043036062,0.056515984,NA,0.040041715,0.053166667,NA,0.043034893,0.056523197
500,20,0.75,1,0.8,1.2,0.44540413,0.518846608,0.561507375,NA,NA,NA,0.430159292,0.50400295,0.547908555,0.425539823,0.502047198,0.548380531,0.42744669,0.505921302,0.550810895,NA,NA,NA,0.422826215,0.500689681,0.546328848,0.42009751,0.500481089,0.547929685,0.056911308,0.076767158,0.09273884,NA,NA,NA,0.044374828,0.057945919,0.068620846,0.040029499,0.050852901,0.061122124,NA,0.031717994,0.040621632,NA,0.04305821,0.056561849,NA,0.040083382,0.053221829,NA,0.043054671,0.056578564
750,20,0.75,1,0.8,1.2,0.445282738,0.518672619,0.561431548,NA,NA,NA,0.430196429,0.503803571,0.547782738,0.425532738,0.501842262,0.548232143,0.427269474,0.505724362,0.550718964,NA,NA,NA,0.42281218,0.500474056,0.546186894,0.420039283,0.50027532,0.54775721,0.057017857,0.076845833,0.092806151,NA,NA,NA,0.044472619,0.058021627,0.068683929,0.040138889,0.050923214,0.061173413,NA,0.031722222,0.040618056,NA,0.043060119,0.056570437,NA,0.040085714,0.053223214,NA,0.043056548,0.056589286
250,30,0.75,1,0.8,1.2,0.445474474,0.518648649,0.56142042,NA,NA,NA,0.430375375,0.503813814,0.547774775,0.425684685,0.501840841,0.548186186,0.427405113,0.505644857,0.550690252,NA,NA,NA,0.42292316,0.500458025,0.546172838,0.420132487,0.500259912,0.547710508,0.0571003,0.076968168,0.092841642,NA,NA,NA,0.044569369,0.058096897,0.068724324,0.040244645,0.050977778,0.061211011,NA,0.031692693,0.040621221,NA,0.043043243,0.056565966,NA,0.040061862,0.053213814,NA,0.043040841,0.056585586
500,30,0.75,1,0.8,1.2,0.445718182,0.518787879,0.561415152,NA,NA,NA,0.430615152,0.504157576,0.547772727,0.42600303,0.502187879,0.548290909,0.427600934,0.505787271,0.550630694,NA,NA,NA,0.423114962,0.500780766,0.546145695,0.420393889,0.500600298,0.547811719,0.057145455,0.076933333,0.092941414,NA,NA,NA,0.044636364,0.058119596,0.068779394,0.040330505,0.051,0.061224444,NA,0.03169596,0.040591717,NA,0.04299697,0.056539596,NA,0.040015152,0.053190909,NA,0.042993333,0.05655697
750,30,0.75,1,0.8,1.2,0.446351682,0.519204893,0.561782875,NA,NA,NA,0.431357798,0.504712538,0.5482263,0.426718654,0.502657492,0.548654434,0.428263127,0.506236639,0.551028334,NA,NA,NA,0.423833721,0.50131547,0.546584412,0.421059986,0.501051331,0.548166675,0.057078899,0.076843629,0.092813456,NA,NA,NA,0.044650765,0.058126402,0.068718043,0.040396738,0.051007543,0.06120265,NA,0.031671967,0.040579613,NA,0.042941692,0.056485831,NA,0.039948012,0.05313945,NA,0.042937615,0.056502956
250,10,1.5,1,0.8,1.2,0.447080247,0.519768519,0.562188272,NA,NA,NA,0.432256173,0.505339506,0.548651235,0.427660494,0.503342593,0.549151235,0.428981291,0.506841968,0.551421369,NA,NA,NA,0.424694438,0.501939397,0.546996902,0.421947994,0.501720327,0.548656099,0.05705,0.076698354,0.092789506,NA,NA,NA,0.044667901,0.058084362,0.068683333,0.040451646,0.050989712,0.061169342,NA,0.031647942,0.040522016,NA,0.042866461,0.056410082,NA,0.039887654,0.053083333,NA,0.042864198,0.056432305
500,10,1.5,1,0.8,1.2,0.447482866,0.520183801,0.562728972,NA,NA,NA,0.43288162,0.505657321,0.549211838,0.428286604,0.503841121,0.549735202,0.429396363,0.507280171,0.551963787,NA,NA,NA,0.425270251,0.502243081,0.547533049,0.422521926,0.502209022,0.549226489,0.057007477,0.076593977,0.092715888,NA,NA,NA,0.044717757,0.058083904,0.068642368,0.040516926,0.050985254,0.061122949,NA,0.031630945,0.040447144,NA,0.042807269,0.056319211,NA,0.03985296,0.052997508,NA,0.042808723,0.056342887
750,10,1.5,1,0.8,1.2,0.449226415,0.521805031,0.564257862,NA,NA,NA,0.434503145,0.507374214,0.550795597,0.429867925,0.505496855,0.551273585,0.431209631,0.509015993,0.553624872,NA,NA,NA,0.427047165,0.503996969,0.549162683,0.424274296,0.503900411,0.550777591,0.056667296,0.076093501,0.092099161,NA,NA,NA,0.044281342,0.057740881,0.068233753,0.040042558,0.050667925,0.060834172,NA,0.031538574,0.040363312,NA,0.042699581,0.056171279,NA,0.03973543,0.052862683,NA,0.04270021,0.056179665
250,20,1.5,1,0.8,1.2,0.450739683,0.523228571,0.565831746,NA,NA,NA,0.435936508,0.508825397,0.552533333,0.431253968,0.506898413,0.552911111,0.432806627,0.510546132,0.555343547,NA,NA,NA,0.428639215,0.505500803,0.55092749,0.42583539,0.505338203,0.552430045,0.05635873,0.075675979,0.091446772,NA,NA,NA,0.043896085,0.057426032,0.067819471,0.039614392,0.050382857,0.060504339,NA,0.031459259,0.040273439,NA,0.042622434,0.056005291,NA,0.039645291,0.05270328,NA,0.04261672,0.056018201
500,20,1.5,1,0.8,1.2,0.452173077,0.524769231,0.567221154,0.432483974,0.508522436,0.554509615,0.437275641,0.510269231,0.554009615,0.432528846,0.508426282,0.554471154,0.434241104,0.512178903,0.556977128,0.427190495,0.506905118,0.554016259,0.430073379,0.506977515,0.55245154,0.427226186,0.506877298,0.553999298,0.056151923,0.075261325,0.090572222,0.039338034,0.05016047,0.060312393,0.043579701,0.057166667,0.067376709,0.039261966,0.050136538,0.060213034,NA,0.031363034,0.040288889,NA,0.042502778,0.055809188,NA,0.039543162,0.052594658,NA,0.042508547,0.055847863
750,20,1.5,1,0.8,1.2,0.451275081,0.52405178,0.566731392,0.431394822,0.507621359,0.553867314,0.436355987,0.509381877,0.553394822,0.431430421,0.507485437,0.553831715,0.433227416,0.511401218,0.556420426,0.426042953,0.505986901,0.553361777,0.429096998,0.506065727,0.551822934,0.426070019,0.505920455,0.553344652,0.05638425,0.075464293,0.090802157,0.039507659,0.050299245,0.060427616,0.043760302,0.057344984,0.067536785,0.039431284,0.050278533,0.060327292,NA,0.031394391,0.040297735,NA,0.042567206,0.05588069,NA,0.039592665,0.052640561,NA,0.042576483,0.055919741
250,30,1.5,1,0.8,1.2,0.450810458,0.523421569,0.566166667,0.430810458,0.506833333,0.553222222,0.435895425,0.508732026,0.552823529,0.430803922,0.506702614,0.553196078,0.432635666,0.510709803,0.555800165,0.425397003,0.505195923,0.552709743,0.428555598,0.505386243,0.551234408,0.425383055,0.505136087,0.552697576,0.056606972,0.075677342,0.091035512,0.039658388,0.050427669,0.06054488,0.043914161,0.057499346,0.067687146,0.039583224,0.0504061,0.060442919,NA,0.031411983,0.040322222,NA,0.042619826,0.055953377,NA,0.039622658,0.05268671,NA,0.04262854,0.055992157
500,30,1.5,1,0.8,1.2,0.45,0.522874587,0.565617162,0.430036304,0.506132013,0.552521452,0.435089109,0.508069307,0.552247525,0.430029703,0.506026403,0.552455446,0.431733633,0.510100975,0.555183481,0.42455499,0.504477291,0.552019398,0.427676811,0.504706733,0.550648701,0.424540904,0.504446199,0.551966142,0.05680044,0.075873487,0.091263586,0.039812101,0.050550715,0.060662486,0.044084928,0.057642244,0.067829263,0.039736194,0.050526293,0.060564796,NA,0.031423322,0.040339934,NA,0.042665567,0.056025523,NA,0.039658526,0.052729153,NA,0.042671727,0.056069967
750,30,1.5,1,0.8,1.2,0.449966667,0.522906667,0.565623333,0.43006,0.506086667,0.55247,0.435086667,0.508083333,0.552243333,0.430023333,0.505983333,0.55241,0.431646305,0.510096,0.555181072,0.424533135,0.504416654,0.551947072,0.427615601,0.504698638,0.550636809,0.42448354,0.504386339,0.551894431,0.056904889,0.075951778,0.091278,0.039931111,0.050614444,0.060704222,0.044208889,0.057721333,0.067876,0.039856222,0.050589333,0.060606,NA,0.031400667,0.040343333,NA,0.042652222,0.056022222,NA,0.039632444,0.052712889,NA,0.042658444,0.056066667
250,10,0,0.5,0.5,1.2,0.450397306,0.522976431,0.565774411,0.430397306,0.506171717,0.55247138,0.435434343,0.508222222,0.552333333,0.430400673,0.506057239,0.552434343,0.431981789,0.510129042,0.555311377,0.424811567,0.504477121,0.551947594,0.427888427,0.504814848,0.5507231,0.424807263,0.504434501,0.551920829,0.05702312,0.076011897,0.091338047,0.040041526,0.050667789,0.060740292,0.044316723,0.057775084,0.067907071,0.039963187,0.050644444,0.06063771,NA,0.031378451,0.04029899,NA,0.042627834,0.056010999,NA,0.039600449,0.052689113,NA,0.042634792,0.056052525
500,10,0,0.5,0.5,1.2,0.450581633,0.523115646,0.565714286,0.430513605,0.506319728,0.552346939,0.435853741,0.508391156,0.552285714,0.430547619,0.506244898,0.552340136,0.432117535,0.510244324,0.555249006,0.424853189,0.504610472,0.551819439,0.428241359,0.504961965,0.550659186,0.424880076,0.504600854,0.551824067,0.057085261,0.076036508,0.091363946,0.040157596,0.05071678,0.060787302,0.044396145,0.057806803,0.067940136,0.040075737,0.050689116,0.060679592,NA,0.031358503,0.040304762,NA,0.042596145,0.056009751,NA,0.039573243,0.052685261,NA,0.042600454,0.056047619
750,10,0,0.5,0.5,1.2,0.451467354,0.524195876,0.566824742,0.4314811,0.507477663,0.553546392,0.436927835,0.509546392,0.553501718,0.431515464,0.507415808,0.553515464,0.433159724,0.511348309,0.556465155,0.425781332,0.505758349,0.553014465,0.429311273,0.506133991,0.551874107,0.425808495,0.505761465,0.552997333,0.056823368,0.075848568,0.090944559,0.040166552,0.050621535,0.060643757,0.044327377,0.05763803,0.067746621,0.040083849,0.050595418,0.060532188,NA,0.031272165,0.040246506,NA,0.042490951,0.055854525,NA,0.039484536,0.052543414,NA,0.042493013,0.055897824
250,20,0,0.5,0.5,1.2,0.452645833,0.5254375,0.568114583,0.432586806,0.508659722,0.55471875,0.438038194,0.510809028,0.554743056,0.43265625,0.508611111,0.554673611,0.434392373,0.512643906,0.557836439,0.426849349,0.506926696,0.554186589,0.430371976,0.507431156,0.553132971,0.426914598,0.506937489,0.554151929,0.056654861,0.075546296,0.090535648,0.040150926,0.050512731,0.060475463,0.044321759,0.057419676,0.067485648,0.040068056,0.050490509,0.060362731,NA,0.031193056,0.040147685,NA,0.042387731,0.055718287,NA,0.039397917,0.052421991,NA,0.042387037,0.055764815
500,20,0,0.5,0.5,1.2,0.4536,0.526312281,0.56914386,0.433908772,0.509649123,0.555985965,0.439242105,0.5118,0.555824561,0.433975439,0.509557895,0.555947368,0.435479502,0.513551049,0.55890879,0.428133478,0.507912332,0.555446789,0.431598659,0.508439509,0.554206614,0.428201678,0.507882085,0.555415632,0.056378246,0.075342222,0.090261988,0.040109006,0.050436725,0.060305029,0.04419883,0.05724655,0.067296374,0.040025263,0.050421287,0.060185497,NA,0.031135439,0.040048187,NA,0.042296374,0.055553918,NA,0.039331228,0.052298713,NA,0.04229848,0.055602339
750,20,0,0.5,0.5,1.2,0.452421986,0.525088652,0.568031915,0.432524823,0.508368794,0.554691489,0.437985816,0.510507092,0.55462766,0.432609929,0.508265957,0.554663121,0.434183434,0.512234245,0.557715955,0.426679669,0.506601707,0.554168469,0.430263385,0.50711895,0.552997444,0.426768254,0.506565884,0.554148065,0.05664279,0.075669976,0.090615603,0.040313002,0.050620095,0.060504965,0.044427896,0.057480142,0.067530024,0.040227423,0.050604965,0.060382742,NA,0.031187707,0.040125296,NA,0.042393144,0.05570331,NA,0.039410638,0.052421986,NA,0.042395745,0.055750827
250,30,0,0.5,0.5,1.2,0.451362007,0.5240681,0.56709319,0.431422939,0.507283154,0.55372043,0.436892473,0.509340502,0.553688172,0.43146595,0.507168459,0.553713262,0.432990255,0.511122588,0.556718578,0.425510218,0.505501845,0.553186515,0.429085754,0.505916043,0.552032427,0.425554482,0.505449707,0.553182759,0.056901314,0.075971804,0.090903943,0.0405092,0.050785902,0.060669534,0.044636798,0.057706093,0.067733572,0.040424851,0.050772043,0.060543847,NA,0.031225568,0.040201912,NA,0.04247049,0.055816249,NA,0.039478136,0.052515412,NA,0.042474552,0.055862127
500,30,0,0.5,0.5,1.2,0.449764493,0.522862319,0.566043478,0.429721014,0.505981884,0.552713768,0.435184783,0.508126812,0.552554348,0.429735507,0.505898551,0.55273913,0.431234321,0.509822962,0.555600899,0.423734481,0.504184836,0.552186456,0.427291345,0.504666408,0.55090847,0.423749826,0.504164338,0.552216389,0.057216908,0.076313527,0.091252899,0.040729227,0.050972705,0.060831884,0.04488285,0.057926087,0.06796401,0.040645411,0.050955797,0.060700483,NA,0.031269324,0.040262077,NA,0.042566908,0.055925845,NA,0.039555072,0.052618116,NA,0.042568116,0.055967874
